country_id,tournament_id,tournament_name,tournament_url,tournament_stage_id,tournament_template_id,country_name
83,fkWDHJ6U,Greek Cup,/football/greece/greek-cup/,UJTKCOVj,lxsVKym6,Greece
83,UwfxXZbK,Super Cup,/football/greece/super-cup/,Cl4GHx4C,2uoZJe2C,Greece
83,2LKWyNin,Division A Women,/football/greece/division-a-women/,AFd60TWj,2i9trvQh,Greece
85,2ak71b9d,Liga Nacional,/football/guatemala/liga-nacional/,dddj6V0d,zgqsIZWO,Guatemala
86,MPe2P113,Ligue 1,/football/guinea/ligue-1/,lz1gSCNF,OjlujDPN,Guinea
89,fwfANuWF,Championnat National,/football/haiti/championnat-national/,b5f2QjhS,G4X8iVOl,Haiti
90,SzKBHcOk,Liga Nacional,/football/honduras/liga-nacional/,jykrhTjR,YeUwzehC,Honduras
222,lj8KFyg2,Premier League,/football/hong-kong/premier-league/,IDT5lKkg,2yYthCYB,Hong Kong
222,jsy9MWUs,FA Cup,/football/hong-kong/fa-cup/,bymwqGJU,QoMJjjvA,Hong Kong
222,CYDwFyte,League Cup,/football/hong-kong/league-cup/,foFNNCig,AJm2XIUO,Hong Kong
222,Aak2ISbJ,Senior Shield,/football/hong-kong/senior-shield/,M3Nucqp4,j1D44hfi,Hong Kong
93,dYGXUUVp,ISL,/football/india/isl/,lrk9x39U,rmioSrer,India
93,hpSRhYNi,I-League,/football/india/i-league/,EPIRfpPb,OQyqbHWB,India
93,S6GdhCh4,I-League 2,/football/india/i-league-2/,AJ6Jdc03,nVkfk4Yl,India
93,hz2FBkKr,I-League 3,/football/india/i-league-3/,zPOcQPKr,Aw2jAKsf,India
93,vkrDjjNG,Calcutta Premier Division,/football/india/calcutta-premier-division/,rHMrgFaS,dhxf0SPr,India
93,OllFXLy2,Santosh Trophy,/football/india/santosh-trophy/,2Zx0aW6e,0lpxacIB,India
93,6mXClqko,IFA Shield,/football/india/ifa-shield/,A5NpZppo,biEyrCwn,India
93,M7OR42uH,Durand Cup,/football/india/durand-cup/,C4QJB1oq,Otj3kJ2U,India
93,r9jDYg5N,Super Cup,/football/india/super-cup/,xC9LdbJM,0Ct8tIIO,India
93,OMeRmLje,IWL Women,/football/india/iwl-women/,WpPwBHWg,pjsaNMip,India
228,pxpznaL7,Super League,/football/indonesia/super-league/,QqIn9e16,8SwKOBWT,Indonesia
228,feejB2DE,Championship,/football/indonesia/championship/,MLEo9n7N,d2aahzHp,Indonesia
228,63bSbKXj,President Cup,/football/indonesia/president-cup/,KbuMNbpe,dvo7eZkg,Indonesia
94,C0qm6ckf,Persian Gulf Pro League,/football/iran/persian-gulf-pro-league/,GIIFZO5M,2HzmcynI,Iran
94,pEse4yK6,Azadegan League,/football/iran/azadegan-league/,n19oU2Tq,dQNDMiYb,Iran
94,KzWP3FlJ,Hazfi Cup,/football/iran/hazfi-cup/,8GcfStbd,0nM3OEZa,Iran
94,fwraIavT,Super Cup,/football/iran/super-cup/,zFJ8yIEf,IHuPaqDd,Iran
95,fVBdkx5D,Stars League,/football/iraq/stars-league/,0KZ2F3Ej,ptQide1O,Iraq
95,vqDiDucK,Iraq Cup,/football/iraq/iraq-cup/,Kptbw76c,vXW6opES,Iraq
97,ETgaLMs1,Ligat ha'Al,/football/israel/ligat-ha-al/,QLw5lq1D,rHJ2vy1B,Israel
97,Mgc7J0CD,Leumit League,/football/israel/leumit-league/,jXdn54of,QeijuHo5,Israel
97,67b2s44K,Liga Alef North,/football/israel/liga-alef-north/,WGiYELaC,0bwHZ2T6,Israel
97,fyufwrSs,Liga Alef South,/football/israel/liga-alef-south/,CQatDaUO,8SxszNrD,Israel
97,f16B5DGo,Liga Alef - Promotion Play Offs,/football/israel/liga-alef-promotion-play-offs/,WS5kcopF,nJyoZtbJ,Israel
97,MZYIlPCA,Liga Alef - Relegation,/football/israel/liga-alef-relegation/,2TFx2quR,f9QZsZ1J,Israel
97,2eqlZwdJ,State Cup,/football/israel/state-cup/,WfbbX2Ft,WvJrjFVN,Israel
97,8Egp4B04,Toto Cup,/football/israel/toto-cup/,YL9YjqNr,IaD8jZpU,Israel
97,2ygl3VFA,Super Cup,/football/israel/super-cup/,zo6km1M7,OtkY4HMt,Israel
58,6o5VFFC7,Ligue 1,/football/ivory-coast/ligue-1/,K00NJ7n9,pQS4X6DR,Ivory Coast
99,hCCjiat0,Premier League,/football/jamaica/premier-league/,xlZ6VXkA,YF6FF3QK,Jamaica
101,t0iyQKkE,Premier League,/football/jordan/premier-league/,WY2jsTfA,UeDxlmD8,Jordan
101,vPvoMM85,Jordan Cup,/football/jordan/jordan-cup/,xdNMuOyP,dvL9zDJI,Jordan
101,SKk5PbKQ,Shield Cup,/football/jordan/shield-cup/,8Iv6u7PM,EXhBTZwA,Jordan
101,UTyXKISs,Super Cup,/football/jordan/super-cup/,S2Lxzomp,KWzLBhEq,Jordan
102,2oYmnYDd,Premier League,/football/kazakhstan/premier-league/,OOcDTlkn,zNSwBuue,Kazakhstan
102,GI7jAy63,First League,/football/kazakhstan/first-league/,KjiMRSJb,8CUwsgHP,Kazakhstan
102,Cp1a8FzG,Kazakhstan Cup,/football/kazakhstan/kazakhstan-cup/,WYIxQ6lB,U9Yb3oVd,Kazakhstan
102,04bBQMaS,League Cup,/football/kazakhstan/league-cup/,ERi4e3Qq,0QiGc6S6,Kazakhstan
102,nknuj7Kl,Super Cup,/football/kazakhstan/super-cup/,8bEBtSYi,z9rzG5p3,Kazakhstan
102,KGdtQNoo,League Women,/football/kazakhstan/league-women/,fXacGvUq,UZE9uz56,Kazakhstan
103,MBzAkok1,Premier League,/football/kenya/premier-league/,tCCJv634,Y7QCbf53,Kenya
103,EJhHmPJD,Super League,/football/kenya/super-league/,ngXryO2T,4nMDWeBq,Kenya
103,00tAeywK,FKF Mozzart Bet Cup,/football/kenya/fkf-mozzart-bet-cup/,WQ8FV1Qj,x6wW5ZBa,Kenya
103,ANqJkgVg,Super Cup,/football/kenya/super-cup/,bHIIiqmA,pGfyaA54,Kenya
107,lb0rHet2,Premier League,/football/kuwait/premier-league/,Whm34HZa,b5CfO7jk,Kuwait
107,bHBbtaY8,Division 1,/football/kuwait/division-1/,IX9v8jth,Cb04vFEb,Kuwait
107,vRJ6vw3L,Crown Prince Cup,/football/kuwait/crown-prince-cup/,jo8n6UA4,fF4Gee50,Kuwait
107,vFTpZGQr,Emir Cup,/football/kuwait/emir-cup/,E5nd48uH,vRn3UqXP,Kuwait
107,A909WT4k,Super Cup,/football/kuwait/super-cup/,pdgjrOcf,EkbhGY5S,Kuwait
108,StJZnYv1,Premier Liga,/football/kyrgyzstan/premier-liga/,ncuV6kS1,rFP3rF8i,Kyrgyzstan
109,A7bpXV7O,Lao League,/football/laos/lao-league/,2R2ZcKac,MssKGkWd,Laos
110,bqxn6uET,Virsliga,/football/latvia/virsliga/,UePIiDNj,rmWo9J97,Latvia
110,nDIw2Jyi,Nakotnes liga,/football/latvia/nakotnes-liga/,E9QDFGFc,8fVnaoGk,Latvia
110,fymFa4m7,Latvian Cup,/football/latvia/latvian-cup/,tbqywSnd,Qe432hiO,Latvia
110,zPRn2RHq,Super Cup,/football/latvia/super-cup/,46Z8CojR,xtiYfJ53,Latvia
110,6cRBP8v3,1. Liga Women,/football/latvia/1-liga-women/,0zhe53r1,nNinrmlC,Latvia
110,rPvI3L3d,Super Cup Women,/football/latvia/super-cup-women/,dbgKIuj1,O6J04Tq9,Latvia
111,GWbV4gPs,Premier League,/football/lebanon/premier-league/,C8bCNACr,QFKRRD8M,Lebanon
111,69L74Xgf,Lebanese Cup,/football/lebanon/lebanese-cup/,zN12tW3E,YRxSHPHJ,Lebanon
111,l2bLms3e,Federation Cup,/football/lebanon/federation-cup/,tOzF8wwD,zswceRKb,Lebanon
111,27VPPGFM,Super Cup,/football/lebanon/super-cup/,CERj3Tol,0xXZ4G63,Lebanon
112,WbNbAF1K,Premier League,/football/lesotho/premier-league/,x8qYSWlL,GzI4eOKf,Lesotho
113,Q3VufpVb,LFA First Division,/football/liberia/lfa-first-division/,OEUYz1Xh,dfPeaR6k,Liberia
113,j7R4mIWs,Orange Cup,/football/liberia/orange-cup/,f1cStvbJ,UZz63Kj2,Liberia
114,jyrchOaB,Premier League,/football/libya/premier-league/,zcdkZv25,fX53MoL1,Libya
116,fDMcntho,TOPLYGA,/football/lithuania/toplyga/,b9hlnIoB,lAYxY2n8,Lithuania
116,jPXiAqph,I Lyga,/football/lithuania/i-lyga/,zknSvzvo,pp78XcbA,Lithuania
116,pdAy2nlr,Lithuanian Cup,/football/lithuania/lithuanian-cup/,6ispojuG,S0XtXM1E,Lithuania
116,xUmw81qH,Super Cup,/football/lithuania/super-cup/,vBIoaeVG,AVW4FqFF,Lithuania
233,dYSbMe1f,Elite League,/football/macao/elite-league/,lKQSZmLl,zDicR3O8,Macao
120,Myxqva5k,Super League,/football/malawi/super-league/,ERPLgU8k,8S59QGY1,Malawi
120,rNsuT1oL,Castel Challenge Cup,/football/malawi/castel-challenge-cup/,2BSqSVCF,082pxclA,Malawi
120,bRH1EedE,FAM Charity Shield,/football/malawi/fam-charity-shield/,lKKlcxA4,M9Xc5tMk,Malawi
121,27HJLIgn,Super League,/football/malaysia/super-league/,Eq33QRh8,Oh9HQv4e,Malaysia
121,AXKRJdOb,Malaysia Cup,/football/malaysia/malaysia-cup/,bJod5HMa,IwaiPfKg,Malaysia
121,hdAWIGw5,FA Cup,/football/malaysia/fa-cup/,hto04yx6,OOyGIrif,Malaysia
121,n7UCXdN0,MFL Challenge Cup,/football/malaysia/mfl-challenge-cup/,CKdWV4J7,jgsV5QP6,Malaysia
121,z5XrIzgB,Piala Sumbangsih,/football/malaysia/piala-sumbangsih/,4Gl43eiC,lpo18dw7,Malaysia
123,hCCfa65M,Premiere Division,/football/mali/premiere-division/,GE4XFu6k,UwM8frz1,Mali
124,h6JY15KF,Premier League,/football/malta/premier-league/,QTswKyRH,ELVAW0WQ,Malta
124,Uytk0qkS,Challenge League,/football/malta/challenge-league/,vTTNS9eC,tSWpiWmI,Malta
124,SGHsdNCk,FA Trophy,/football/malta/fa-trophy/,0MOdqVug,zVW6XtHK,Malta
124,phgPsXWi,Challenge Cup,/football/malta/challenge-cup/,8UKRrGk3,4floEICc,Malta
124,Au7hOFhb,Super Cup,/football/malta/super-cup/,zTKHZeyt,2BCkdeEf,Malta
255,K0n9HPF5,Trophee Gerard Janvion,/football/martinique/trophee-gerard-janvion/,tEZsaLLE,r5c4tOOE,Martinique
126,prezQwt1,Ligue 1,/football/mauritania/ligue-1/,jigOMpOc,O0LCg2k7,Mauritania
127,MFMWUCng,Super League,/football/mauritius/super-league/,WlwKJNvK,2y0WiZfB,Mauritius
130,dhH4bq9s,Super Liga,/football/moldova/super-liga/,hfMsckyp,hA1Zm19f,Moldova
130,U5LPqJ2F,Liga 1,/football/moldova/liga-1/,hfMsckyp,p0zwwxeL,Moldova
130,nVwsbNwf,Moldovan Cup,/football/moldova/moldovan-cup/,jodoHASF,t2BgeFT0,Moldova
132,WjaVn7BL,Premier League,/football/mongolia/premier-league/,GxwTgarH,E7tzij0J,Mongolia
132,0WYUlL0B,Super Cup,/football/mongolia/super-cup/,MDKwWuIE,Yiq1eU9r,Mongolia
134,4nKEHr4L,Botola Pro,/football/morocco/botola-pro/,UoYUwR9U,SWk4muv7,Morocco
134,02N1A0de,Botola 2,/football/morocco/botola-2/,0vGbgnfB,xvpyvF04,Morocco
134,W4SowlNH,Coupe du Trone,/football/morocco/coupe-du-trone/,KxChqHMf,bmoXveob,Morocco
134,CpdpIGds,Excellence Cup,/football/morocco/excellence-cup/,dxvzzCD2,ARFrHtRL,Morocco
135,YZgYjWL9,Mocambola,/football/mozambique/mocambola/,Mms616St,2RnvLNVB,Mozambique
135,CYYYw3Y7,Super Cup,/football/mozambique/super-cup/,dh49uLpL,rNz0rMt1,Mozambique
43,WKCyjjyG,National League,/football/myanmar/national-league/,UDpEapcg,CW8cUyfB,Myanmar
43,4Cwx0peR,MNL League Cup,/football/myanmar/mnl-league-cup/,h87dYxwe,2NuZ7Ti5,Myanmar
140,lpg5vzAD,National League,/football/new-zealand/national-league/,WzAfhqu9,U9JVmDk4,New Zealand
140,KvZ4YJKs,Chatham Cup,/football/new-zealand/chatham-cup/,MTUyoICb,UJEX74nm,New Zealand
140,GnPfoUPs,National League Women,/football/new-zealand/national-league-women/,MaqhypYH,UiC83C9c,New Zealand
140,IabXjJtQ,Kate Sheppard Cup Women,/football/new-zealand/kate-sheppard-cup-women/,2VfZced4,hbay5rHa,New Zealand
141,lYUODwyG,Liga Primera,/football/nicaragua/liga-primera/,WYvtrADO,6R9dHd1C,Nicaragua
141,fXeetYBC,Copa Primera,/football/nicaragua/copa-primera/,WQWL89Nj,z7QTzxEE,Nicaragua
142,A3aUttqI,Super Ligue,/football/niger/super-ligue/,hxa4vHSa,ATL2voyk,Niger
143,2RTScvMM,NPFL,/football/nigeria/npfl/,CYJvtcxK,0YfyoJfj,Nigeria
143,bcFbhIqp,NNL,/football/nigeria/nnl/,82xRYEUg,2FBptFyj,Nigeria
143,dfQLidEd,Federation Cup,/football/nigeria/federation-cup/,6wpxgzMP,AoWj7MNJ,Nigeria
146,GYeHfZO6,Professional League,/football/oman/professional-league/,8YziIa8K,pQ6ezCoj,Oman
146,tpkofDgJ,Sultan Cup,/football/oman/sultan-cup/,0GXn9eV6,MoYV5dic,Oman
146,8S5dfW1S,FA Cup,/football/oman/fa-cup/,QsPi262t,Ey4QFxce,Oman
146,QyVPXR90,Super Cup,/football/oman/super-cup/,C8tJgRmn,zaL44fyG,Oman
147,8vwY2xKA,Premier League,/football/pakistan/premier-league/,vgnESWUc,jHOaboMe,Pakistan
215,4ArkifuD,West Bank League,/football/palestine/west-bank-league/,61IJ1ir5,KxGiT8T1,Palestine
153,vFUdf0Us,PFL,/football/philippines/pfl/,hjO8bm5b,j35mcpjr,Philippines
153,KdkedJft,Copa Paulino Alcantara,/football/philippines/copa-paulino-alcantara/,KYV0xXDO,lIEbYLig,Philippines
156,WKjyxH6T,QSL,/football/qatar/qsl/,fezaExal,8nCtm7SE,Qatar
156,tbxTXfUj,Division 2,/football/qatar/division-2/,jNT7CGT0,OYht9EFc,Qatar
156,nVLyjiIf,QFA Cup,/football/qatar/qfa-cup/,YZAeSyeM,A7NANOIl,Qatar
156,berOebMc,QSL Cup,/football/qatar/qsl-cup/,WbOkXcjK,fq7BFHaa,Qatar
156,EsNKWgd6,Qatar Cup,/football/qatar/qatar-cup/,WEM4n33g,CtdqRGks,Qatar
156,Amg9gGLM,Emir Cup,/football/qatar/emir-cup/,SERxQFrf,8I8KfFK6,Qatar
56,EJb81lEO,Ligue 1,/football/republic-of-the-congo/ligue-1/,nwkV5fPH,CfLNhpWu,Republic of the Congo
159,h4nqLFP8,Premier League,/football/rwanda/premier-league/,EkjaWQLr,2iKGhM4D,Rwanda
159,AqEJ8ZGk,Peace Cup,/football/rwanda/peace-cup/,pv2G6UOj,U1FO8Sim,Rwanda
159,2RkhFXHr,Super Cup,/football/rwanda/super-cup/,6548SrL7,jLFjXIlF,Rwanda
163,bVI3YviB,Campionato Sammarinese,/football/san-marino/campionato-sammarinese/,CAFdLIZ2,zVucZzyE,San Marino
163,WrHBWILN,Coppa Titano,/football/san-marino/coppa-titano/,bBVLHzZR,lYq1YfjK,San Marino
163,ncSWyuac,Super Cup,/football/san-marino/super-cup/,MBTjMpWP,4IgcjnF6,San Marino
166,rTgOtzTj,Ligue 1,/football/senegal/ligue-1/,p0LbNVA7,WSwyB5y2,Senegal
168,notMfGyK,Premier League,/football/seychelles/premier-league/,QoaiHcqA,OxNsp9rk,Seychelles
169,rHRikfas,Premier League,/football/sierra-leone/premier-league/,pdVQ8Fyp,6c67Dx4k,Sierra Leone
170,pAuFWXKe,Premier League,/football/singapore/premier-league/,WbOfJl6d,CpsbdueR,Singapore
170,2RKDoGrn,Premier League 2,/football/singapore/premier-league-2/,n9PpSJb3,IJPbajO6,Singapore
170,bDqJViz2,Singapore Cup,/football/singapore/singapore-cup/,lKzorYrc,AuuJ6a3r,Singapore
170,4znAfyD2,Singapore Community Shield,/football/singapore/singapore-community-shield/,pnUgtCD9,hl2V5JIl,Singapore
174,zetRXzcl,National league,/football/somalia/national-league/,CrcJA39e,ncDHsctt,Somalia
175,zH3Wlg4k,Betway Premiership,/football/south-africa/betway-premiership/,486iDsd4,WYFXQ1KH,South Africa
175,dWiumXY1,Motsepe Foundation Championship,/football/south-africa/motsepe-foundation-championship/,4hO8BLQG,2HPP8Pog,South Africa
175,6k3eCzR8,Diski Challenge,/football/south-africa/diski-challenge/,CIRG9aeT,Cv72CrW9,South Africa
175,2Hd4AEeL,Nedbank Cup,/football/south-africa/nedbank-cup/,IwcTQtBc,WMffLgMb,South Africa
175,02H54Wme,Carling Knockout,/football/south-africa/carling-knockout/,jyDhNbAM,t6G9wMZN,South Africa
175,URQz9ujR,MTN 8 Cup,/football/south-africa/mtn-8-cup/,fJxzEltU,hrHTRs5B,South Africa
106,v1KxQiuR,K League 1,/football/south-korea/k-league-1/,6FsHJk9l,0IDCJLlH,South Korea
106,C873JV2l,K League 2,/football/south-korea/k-league-2/,UgCKwB0K,URqnleDq,South Korea
106,pM5BH9X0,K3 League,/football/south-korea/k3-league/,Q9F7WShf,Q19CngBE,South Korea
106,MZpt2Hc7,Korean Cup,/football/south-korea/korean-cup/,dGAwpVAi,v9CGIu4N,South Korea
106,ltZaO49t,WK League Women,/football/south-korea/wk-league-women/,UuJloS7m,65KLBG9A,South Korea
177,Od6mZJ84,Super League,/football/sri-lanka/super-league/,ImnRGUHf,UXM93mOS,Sri Lanka
178,pAf9LrQE,Premier League,/football/sudan/premier-league/,lSh1i1Mk,C8GbNR5e,Sudan
179,z3Gntl1C,SML,/football/suriname/sml/,8CNA9wpo,Wdt71zsU,Suriname
183,Y1vrK3fE,Premier League,/football/syria/premier-league/,YF2FTqIb,Uw8jbFwc,Syria
183,QJ5hFk0K,Syria Cup,/football/syria/syria-cup/,2L7AhLAf,z9AYNh4C,Syria
218,b3UXHySr,Premier League,/football/taiwan/premier-league/,hKa4NUxm,OU7Tf60L,Taiwan
218,hQTyHesk,Mulan Football League Women,/football/taiwan/mulan-football-league-women/,vybCL87a,IVqqVF0h,Taiwan
184,f54pHdn1,Vysshaya Liga,/football/tajikistan/vysshaya-liga/,dAZmuJiA,Gt7K9kvK,Tajikistan
184,Mi6xJIHl,Super Cup,/football/tajikistan/super-cup/,OrMtsuNc,QsnteKXg,Tajikistan
185,bk1cOvfR,Ligi Kuu Bara,/football/tanzania/ligi-kuu-bara/,8nUFOc7T,GUjrKsoI,Tanzania
185,CU2TO0PE,Federation Cup,/football/tanzania/federation-cup/,CKz7QJxH,MLJwzR4L,Tanzania
185,ncAe3uYr,Community Shield,/football/tanzania/community-shield/,AR4m6boo,S0BVAQnJ,Tanzania
186,WbXKOaK2,Thai League 1,/football/thailand/thai-league-1/,KnDY5T7C,hOlyBdW0,Thailand
186,AkWONJZ8,Thai League 2,/football/thailand/thai-league-2/,xO7w5mNI,zirne0n9,Thailand
186,dAQlOwkF,Thai FA Cup,/football/thailand/thai-fa-cup/,GE6s47xP,2wJajrWO,Thailand
186,GfqcltJk,League Cup,/football/thailand/league-cup/,MemiHOgn,pvidjVHM,Thailand
186,Of1bSwAm,Champions Cup,/football/thailand/champions-cup/,f34iwb90,MqT1UA3l,Thailand
187,feopoTso,Championnat National,/football/togo/championnat-national/,bXOnbU2D,MmBUyqPu,Togo
187,ljBXz8Th,Super Cup,/football/togo/super-cup/,YJSsAq05,4IIZvWRr,Togo
189,pIahkkKN,TT Premier League,/football/trinidad-and-tobago/tt-premier-league/,25Vw0jY0,tljXuHBC,Trinidad and Tobago
190,fgzlZk5U,Ligue Professionnelle 1,/football/tunisia/ligue-professionnelle-1/,6HCkYDZ1,lfv2BGo7,Tunisia
190,bRtuyCzI,Ligue 2,/football/tunisia/ligue-2/,dOzfqvr3,xQMqjX42,Tunisia
190,CKqThXKb,Tunisia Cup,/football/tunisia/tunisia-cup/,SbXj7YuR,dIBUOYl6,Tunisia
190,48y9xHYK,Super Cup,/football/tunisia/super-cup/,YFh0AWPp,4f0fVEW4,Tunisia
192,8zqUFrW1,Yokary Liga,/football/turkmenistan/yokary-liga/,fR2gItS6,pvGM3XVj,Turkmenistan
194,U7jQEoN5,Premier League,/football/uganda/premier-league/,MF9L3fpK,EFmsCyda,Uganda
194,hxU9G7hg,Big League,/football/uganda/big-league/,4I3QuihD,jsXqZrdE,Uganda
194,ARs3C3MU,Uganda Cup,/football/uganda/uganda-cup/,IVC8dCxf,ABJIU4Sr,Uganda
196,2cGPwJ4E,UAE League,/football/united-arab-emirates/uae-league/,GSgWHoHL,E7jH2KUa,United Arab Emirates
196,hEPVPkhI,Division 1,/football/united-arab-emirates/division-1/,0fbgaC9j,URZfLkIH,United Arab Emirates
196,ldZu4siM,League Cup,/football/united-arab-emirates/league-cup/,xfxqPSx2,6aJGVdsQ,United Arab Emirates
196,bwBt2bbk,Presidents Cup,/football/united-arab-emirates/presidents-cup/,2PFJkdsI,OnKeiOGI,United Arab Emirates
196,2gSqJKgB,Super Cup,/football/united-arab-emirates/super-cup/,WGerNuZ9,ULK83EjM,United Arab Emirates
196,bgEMqfDb,Pro League U23,/football/united-arab-emirates/pro-league-u23/,ryJgQcTF,jXN6cUhJ,United Arab Emirates
96,zXNjMd4m,Premier Division,/football/ireland/premier-division/,dKrDn2kS,naHiWdnt,Ireland
96,40uTLzZa,Division 1,/football/ireland/division-1/,G4PqstDk,6LHwBDGU,Ireland
96,0SYyKE3C,FAI Cup,/football/ireland/fai-cup/,8rUn3NZ8,QkGeVG1n,Ireland
96,UZdQQ9uh,Super Cup,/football/ireland/super-cup/,hI8yqglf,fgTDOCfb,Ireland
96,MsFXOmA4,National League Women,/football/ireland/national-league-women/,QV6qsXI6,08MIjuQG,Ireland
96,fHU277KL,FAI Cup Women,/football/ireland/fai-cup-women/,4M58y9KB,8jPmJLZG,Ireland
96,v9BtCtID,Super Cup Women,/football/ireland/super-cup-women/,fHD6eWbD,romth9Bl,Ireland
202,pxCooWzg,Super League,/football/uzbekistan/super-league/,QeABV06b,zBkyuyRI,Uzbekistan
202,joPbRlLO,Pro Liga,/football/uzbekistan/pro-liga/,8zMTG1i5,25ICmKzF,Uzbekistan
202,WtxEgWti,Uzbekistan Cup,/football/uzbekistan/uzbekistan-cup/,tG4U74ej,009uJxSJ,Uzbekistan
202,bHDHoh6t,Super Cup,/football/uzbekistan/super-cup/,WdH2XMyn,CzjTWGnn,Uzbekistan
206,6kJqdMr2,V.League 1,/football/vietnam/v-league-1/,EZ1NV7Kc,CGXGiMTB,Vietnam
206,4AK0LPz9,V.League 2,/football/vietnam/v-league-2/,EamS7eY7,659pm2N7,Vietnam
206,CzO8J35L,Vietnamese Cup,/football/vietnam/vietnamese-cup/,vB69OGIl,0l4l9qpR,Vietnam
206,YyLybrEk,Super Cup,/football/vietnam/super-cup/,UL0S74Sj,088OnfKI,Vietnam
206,IXfR79Qd,National League Women,/football/vietnam/national-league-women/,zigFY09e,6mIpj91a,Vietnam
206,dOgV6Tu3,Vietnamese Cup Women,/football/vietnam/vietnamese-cup-women/,UDhJXKO1,lduckTG5,Vietnam
207,6k1fpcHa,Cymru Premier,/football/wales/cymru-premier/,jeNVO22k,6kmzF1qt,Wales
207,ldm3r5Uq,Cymru South,/football/wales/cymru-south/,8K5k29jB,4psotQZt,Wales
207,SAlHpJnm,Cymru North,/football/wales/cymru-north/,nFGzY6u3,OOrGe6RP,Wales
207,ngbQsqad,FA Cup,/football/wales/fa-cup/,Gp9c0mLN,j7WKjtqI,Wales
207,IHEK5ni3,League Cup,/football/wales/league-cup/,0IpUfRro,xAcLgIDU,Wales
207,vX2T3QLF,Premier Women,/football/wales/premier-women/,2BGmFnzH,YLKJYRqt,Wales
208,Wx6sVOMU,Division 1,/football/yemen/division-1/,G4F27ZJj,zyBbdg89,Yemen
209,Wv3ojuPP,Super League,/football/zambia/super-league/,21FuA3md,QcPRi4on,Zambia
209,rHILUc0d,Absa Cup,/football/zambia/absa-cup/,fJOL8Ns3,dSBJYVTs,Zambia
209,h6CSXZYi,Super Cup,/football/zambia/super-cup/,48ztIM7T,AJqvINE8,Zambia
210,67ADUJXg,Premier Soccer League,/football/zimbabwe/premier-soccer-league/,UqyebQ3j,OErJ0IVR,Zimbabwe
210,0bzPB6Lb,Castle Challenge Cup,/football/zimbabwe/castle-challenge-cup/,C4zhHFj3,2JFsbbdE,Zimbabwe
210,YXuszUM9,Chibuku Super Cup,/football/zimbabwe/chibuku-super-cup/,EH8i7jmK,K0mgW01K,Zimbabwe
